Country,Lighthouse Name,DXCC,Continent,Location,ILLW,Status,Latitude,Longitude,Location Source
Greece,Akra Eliar,SV,EU,38°40'N 20°46'E,GR0001,,38.66667,20.76667,LAT_LONG
Greece,Dukato (Lefkáda Island),SV,EU,38.5635°N 20.5428°E,GR0002,,38.5635,20.5428,LAT_LONG
Greece,Strogilí Megísti / Ipsili / Strongili / Megísti / Kastelorizo,SV5,EU,36.1097°N 29.6324°E,GR0003,,36.1097,29.6324,LAT_LONG
Greece,Mitilíni (Lesbos island) / Ákra Kastro (Lesbos island) / Fykiotrypa (Lesbos island),SV,EU,"39.1115663,26.5661931,583",GR0004,,39.11157,26.56619,LAT_LONG
Greece,Gaiduronísi / Dhidhimi / Nisída Gáïdaros,SV,EU,"37.4269229,24.973069,478",GR0005,,37.42692,24.97307,LAT_LONG
Greece,Argostóli / Ágios Theodoros / Ayious Theodorus,SV,EU,"38.1915587,20.4682967,684",GR0006,,38.19156,20.4683,LAT_LONG
Guatemala,Ocos Range Front,TG/TD,NA,"14.530387,-92.22165,224",GT0001,,14.53039,-92.22165,LAT_LONG
Guatemala,Ocos Range Rear,TG/TD,NA,"14.532918,-92.219292,224",GT0002,,14.53292,-92.21929,LAT_LONG
Honduras,Puerto Cortés,HQ,NA,15°51'N 87°58'W,HN0001,,15.85,-87.96667,LAT_LONG
Croatia,Savudrija,9A,EU,45°29'N 13°30'E,HR0001,,45.48333,13.5,LAT_LONG
Croatia,Rt Blaca,9A,EU,42°55.5'N 17°31.4'E,HR0002,,42.91806,17.51778,LAT_LONG
Croatia,Vir / Otok Vir,9A,EU,44.3031°N 15.0259°E,HR0003,,44.3031,15.0259,LAT_LONG
Indonesia,Klirong,YB,OC,7.7805°S 109.6307°E,ID0001,,-7.7805,109.6307,LAT_LONG
Indonesia,Gunung Belingkar / Balingkar Hill / Kotabaru,YB,OC,"-3.2288984,116.233445,599",ID0002,,-3.2289,116.23345,LAT_LONG
Ireland,Cromwell Point / Fort Point,EI,EU,51°56'N 10°19'W,IE0001,,51.93333,-10.31667,LAT_LONG
Ireland,Tarbert Island,EI,EU,52°36'N 9°22'W,IE0002,,52.6,-9.36667,LAT_LONG
Ireland,Hook Head / Hook Point,EI,EU,52°07'N 6°56'W,IE0003,,52.11667,-6.93333,LAT_LONG
Ireland,Kilcredaun Point / Kilcredan Point,EI,EU,52.5798°N 9.7100°W,IE0004,,52.5798,-9.71,LAT_LONG
Ireland,St John's Point,EI,EU,54°14'N 5°40'W,IE0005,,54.23333,-5.66667,LAT_LONG
Ireland,Broadhaven / Ballyglass,EI,EU,54.2676°N 9.8887°W,IE0006,,54.2676,-9.8887,LAT_LONG
Ireland,Old Head of Kinsale,EI,EU,51.6045°N 8.5342°W,IE0007,,51.6045,-8.5342,LAT_LONG
Ireland,Blacksod Point,EI,EU,54.0996°N 10.0582°W,IE0008,,54.0996,-10.0582,LAT_LONG
Ireland,Loophead / Loophead,EI,EU,52.5608°N 9.9318°W,IE0009,,52.5608,-9.9318,LAT_LONG
Ireland,Roche's Point,EI,EU,51.7930°N 8.2545°W,IE0010,,51.793,-8.2545,LAT_LONG
Ireland,Inishowen Head West / Strooven,EI,EU,55°14'N 6°56'W,IE0011,,55.23333,-6.93333,LAT_LONG
Ireland,Inisheer / Fardurris Point,EI,EU,53.0463°N 9.5263°W,IE0012,,53.0463,-9.5263,LAT_LONG
Ireland,Fanad Head,EI,EU,55.2762°N 7.6323°W,IE0013,,55.2762,-7.6323,LAT_LONG
Ireland,Barrack Point / Sherkin Island / Inisherkin,EI,EU,51.4728°N 9.3947°W,IE0014,,51.4728,-9.3947,LAT_LONG
Ireland,Ballycotton,EI,EU,51.8255°N 7.9843°W,IE0015,,51.8255,-7.9843,LAT_LONG
Ireland,Dunree Head,EI,EU,55.1980°N 7.5539°W,IE0016,,55.198,-7.5539,LAT_LONG
Ireland,Aranmore / Arranmore,EI,EU,"55.0148886,-8.5595045,1024",IE0017,,55.01489,-8.5595,LAT_LONG
Ireland,Ballinacourty Point,EI,EU,"52.0841904,-7.5852966,11632",IE0018,,52.08419,-7.5853,LAT_LONG
Ireland,Youghal / Eochaill,EI,EU,"51.942789, -7.842170,18",IE0019,,51.94279,-7.84217,LAT_LONG
Ireland,Charles Fort,EI,EU,"51.69627,-8.5010437,516",IE0020,,51.69627,-8.50104,LAT_LONG
Ireland,Spit Bank,EI,EU,"51.8454202,-8.2752851,286",IE0021,,51.84542,-8.27529,LAT_LONG
Ireland,Dún Laoghaire East,EI,EU,"53.3024807,-6.1271753,290",IE0022,,53.30248,-6.12718,LAT_LONG
Ireland,Dún Laoghaire West,EI,EU,"53.3032279,-6.1308045,203",IE0023,,53.30323,-6.1308,LAT_LONG
Ireland,Greenore,EI,EU,"54.0336932,-6.1346906,1459",IE0024,,54.03369,-6.13469,LAT_LONG
Israel,Jaffa,4X,AS,"32.0541834,34.7423028,3163",IL0001,,32.05418,34.7423,LAT_LONG
Israel,Har Carmel / Mount Carmel / Stella Maris,4X,AS,"32.8278853,34.9686722,1568",IL0002,,32.82789,34.96867,LAT_LONG
Israel,Asdod,4X,AS,"31.8122703,34.6460509,1586",IL0003,,31.81227,34.64605,LAT_LONG
Israel,Akko / Acre,4X,AS,"32.9192209,35.0662657,404",IL0004,,32.91922,35.06627,LAT_LONG
Israel,Tel Aviv Reading Tel Kudadi Hayarkon Auja,4X,AS,"32.1030651,34.7771502,518",IL0005,,32.10307,34.77715,LAT_LONG
Isle of Man,Point of Ayre / Point of Ayre High,GD,EU,54°25'N 4°22'W,IM0001,,54.41667,-4.36667,LAT_LONG
India,Mahabalipuram,VU,AS,12°37'N 80°12'E,IN0001,,12.61667,80.2,LAT_LONG
India,Kadalur Point / Thikkoti / Sacrifice Rock,VU,AS,11°28'N 75°39'E,IN0002,,11.46667,75.65,LAT_LONG
India,Suratkal / Suratkal Point,VU,AS,13.0048°N 74.7897°E,IN0003,,13.0048,74.7897,LAT_LONG
India,Alleppey / Alappuzha,VU,AS,9.4939°N 76.3209°E,IN0004,,9.4939,76.3209,LAT_LONG
India,Uttan,VU,AS,19.2785°N 72.7807°E,IN0005,,19.2785,72.7807,LAT_LONG
India,Minicoy / Maliku (Minicoy Island),VU,AS,8.2694°N 73.0260°E,IN0006,,8.2694,73.026,LAT_LONG
India,Minicoy North / Maliku North (Minicoy Island),VU,AS,8.2869°N 73.0664°E,IN0007,,8.2869,73.0664,LAT_LONG
India,Puducherry (New) / Pondicherry (New),VU,AS,11.9329°N 79.8357°E,IN0008,,11.9329,79.8357,LAT_LONG
India,Puducherry (Old) / Pondicherry (Old),VU,AS,11.9325°N 79.8360°E,IN0009,,11.9325,79.836,LAT_LONG
India,Vishakhapatnam (New),VU,AS,17.7205°N 83.3379°E,IN0010,,17.7205,83.3379,LAT_LONG
India,Vishakhapatnam (Old),VU,AS,17.6931°N 83.2941°E,IN0011,,17.6931,83.2941,LAT_LONG
India,Poompuhar / Pumpoohar / Puhar,VU,AS,11.1415°N 79.8567°E,IN0012,,11.1415,79.8567,LAT_LONG
India,Rameshwaram / Rameswaram,VU,AS,9.3178°N 79.3307°E,IN0013,,9.3178,79.3307,LAT_LONG
India,Pamban Channel,VU,AS,9.2881°N 79.2186°E,IN0014,,9.2881,79.2186,LAT_LONG
India,Pulicat,VU,AS,13.4212°N 80.3261°E,IN0015,,13.4212,80.3261,LAT_LONG
India,Nagappattinam / Negapatam,VU,AS,10.7659°N 79.8501°E,IN0016,,10.7659,79.8501,LAT_LONG
India,Kasargod,VU,AS,12.5054°N 74.9730°E,IN0017,,12.5054,74.973,LAT_LONG
India,Fort Aguada Range Rear / Goa Range Rear,VU,AS,"15.4920545,73.7740136,19.22z",IN0018,,15.49205,73.77401,LAT_LONG
India,Fort Aguada Range Front / Goa Range Front,VU,AS,"15.4921768,73.7727621,18.91z",IN0019,,15.49218,73.77276,LAT_LONG
India,Calimere Point / Kallimedu,VU,AS,"10.2938217,79.8688895,395",IN0020,,10.29382,79.86889,LAT_LONG
India,Betul / Cape Rama,VU,AS,"15.1444511,73.9585481,665",IN0021,,15.14445,73.95855,LAT_LONG
India,Vengurla Point,VU,AS,"15.8547529,73.6148864,1795",IN0022,,15.85475,73.61489,LAT_LONG
India,Kaup / Kap / Kapu / Udupi / Udipi,VU,AS,"13.2240492,74.73675,228",IN0023,,13.22405,74.73675,LAT_LONG
Iceland,Knarraros,TF,EU,"63.8219402,-20.983476,3506",IS0001,,63.82194,-20.98348,LAT_LONG
Iceland,Gardskagaviti (New),TF,EU,64.0819°N 22.6905°W,IS0002,,64.0819,-22.6905,LAT_LONG
Iceland,Akranes (New),TF,EU,"64.308840, -22.095206,18",IS0003,,64.30884,-22.09521,LAT_LONG
Iceland,Akranes (Old),TF,EU,"64.307808, -22.095619,18",IS0004,,64.30781,-22.09562,LAT_LONG
Iceland,Malarrif,TF,EU,"64.7302785,-23.8127531,1593",IS0005,,64.73028,-23.81275,LAT_LONG
Iceland,Selvogur,TF,EU,"63.821267, -21.651882,18",IS0006,,63.82127,-21.65188,LAT_LONG
Italy,Canal Pigonati (Green),I,EU,40°39'N 17°57'E,IT0001,,40.65,17.95,LAT_LONG
Italy,Capo Miseno,I,EU,40°47'N 14°05'E,IT0002,,40.78333,14.08333,LAT_LONG
Italy,Fano Inner,I,EU,43°51'N 13°01'E,IT0003,,43.85,13.01667,LAT_LONG
Italy,Goro,I,EU,44°48'N 12°24'E,IT0004,,44.791264085764595, 12.396585091851517,LAT_LONG
Italy,La Lanterna,I,EU,44°22'N 8°54'E,IT0005,,44.40454890883289, 8.904605211860307,LAT_LONG
Italy,Monte Cappuccini (Ancona),I,EU,43°37'N 13°31'E,IT0006,,43.61667,13.51667,LAT_LONG
Italy,Monte Orlando,I,EU,41°12'N 13°35'E,IT0007,,41.2,13.58333,LAT_LONG
Italy,Pedaso,I,EU,43°05'N 13°51'E,IT0008,,43.08333,13.85,LAT_LONG
Italy,San Benedetto del Tronto,I,EU,42°57'N 13°53'E,IT0009,,42.95,13.88333,LAT_LONG
Italy,Senigallia,I,EU,43°43'N 13°13'E,IT0010,,43.71667,13.21667,LAT_LONG
Italy,Vittoria (Victory),I,EU,45°41'N 13°46'E,IT0011,,45.68333,13.76667,LAT_LONG
Italy,Capo Bellavista (Sardinia),IS0,EU,39°56'N 9°43'E,IT0012,,39.93333,9.71667,LAT_LONG
Italy,Capo Sandalo (Sardinia),I,EU,39°09'N 8°14'E,IT0013,,39.15,8.23333,LAT_LONG
Italy,Cesenatico,I,EU,44.2061°N 12.4013°E,IT0014,,44.2061,12.4013,LAT_LONG
Italy,Mare Piccolo Posteriore,I,EU,40.4973°N 17.2427°E,IT0015,,40.4973,17.2427,LAT_LONG
Italy,Punta Spadillo (Sicily),I,EU,36.8241°N 12.0125°E,IT0016,,36.8241,12.0125,LAT_LONG
Italy,Punta dello Stendardo,I,EU,41.2106°N 13.5894°E,IT0017,,41.2106,13.5894,LAT_LONG
Italy,Punta Vagno,I,EU,44.3919°N 8.9527°E,IT0018,,44.3919,8.9527,LAT_LONG
Italy,Fiumicino / Fiumare,I,EU,41.7443°N 12.2229°E,IT0019,,41.7443,12.2229,LAT_LONG
Italy,Rimini,I,EU,44.0741°N 12.5738°E,IT0020,,44.0741,12.5738,LAT_LONG
Italy,Isola del Tino (New) / San Venerio (New),I,EU,44°01'40'N 9°51'00'E,IT0021,,44.02778,9.85,LAT_LONG
Italy,Punta Stilo / Monasterace,I,EU,38.4475°N 16.5775°E,IT0022,,38.4475,16.5775,LAT_LONG
Italy,Capo Carbonara (Sardinia),IS0,EU,39.1035°N 9.5139°E,IT0023,,39.1035,9.5139,LAT_LONG
Italy,Monte di San Bartolo / Pesaro,I,EU,"43.923103,12.8821°E",IT0024,,43.923174635646525, 12.881796341157548,LAT_LONG
Italy,Civitavecchia / Monte Cappuccini,I,EU,42.0988°N 11.8171°E,IT0025,,42.0988,11.8171,LAT_LONG
Italy,Torre Sant'Andrea / Sant'Andrea di Missipezza,I,EU,"40.2550655,18.4453446,653",IT0026,,40.25507,18.44534,LAT_LONG
Italy,Anzio / Cape d'Anzio,I,EU,"41.4457577,12.6208927,350",IT0027,,41.44576,12.62089,LAT_LONG
Italy,Marina di Ravenna / Porto Corsini,I,EU,"44.4919568,12.2821083,661m",IT0028,,44.49196,12.28211,LAT_LONG
Italy,Porto Garibaldi,I,EU,"44.6759729,12.2446507,286",IT0029,,44.67597,12.24465,LAT_LONG
Italy,Capo delle Mele / Capo Mele,I,EU,"43.9551743,8.1720272,777",IT0030,,43.95517,8.17203,LAT_LONG
Italy,Bari / Punta San Cataldo,I,EU,"41.139142, 16.845119,19",IT0031,,41.13914,16.84512,LAT_LONG
Italy,Torre Canne / Punta Torre Canne,I,EU,"40.8417241,17.4690495,470",IT0032,,40.84172,17.46905,LAT_LONG
Italy,Porto Piave Vecchia Jesolo Iesolo,I,EU,"45.4791305,12.5872262,1158",IT0033,,45.47913,12.58723,LAT_LONG
Jersey,Sorel Point,GJ,EU,49°16'N 2°09'W,JE0001,,49.26667,-2.15,LAT_LONG
Japan,Taito Saki,JA,AS,35°18'N 140°25'E,JP0001,,35.3,140.41667,LAT_LONG
Japan,Tokyo East Passage East Breakwater,JA,AS,35.6120°N 139.8280°E,JP0002,,35.612,139.828,LAT_LONG
Japan,Miyo Saki / Maizuro Ko,JA,AS,35.5025°N 135.3797°E,JP0003,,35.5025,135.3797,LAT_LONG
Japan,Kakezuka /  Tenryu Kawa / Mound Lighthouse,JA,AS,34.6478°N 137.8024°E,JP0004,,34.6478,137.8024,LAT_LONG
Japan,Syonan Ko / Shonan Ko,JA,AS,35.2990°N 139.4880°E,JP0005,,35.299,139.488,LAT_LONG
Japan,Utiura Wan Breakwater Head,JA,AS,35°32´N 135°30´E,JP0006,,35.53333,135.5,LAT_LONG
Japan,Tagarasu Ko / Takarasu Ko / Myozin Hana,JA,AS,35°32.5'N 135°49.9'E,JP0007,,35.53472,135.81917,LAT_LONG
Japan,Anori Saki (Historical) Museum of Maritime Science in Tokyo,JA,AS,35°37'17,JP0008,,,,
Japan,Iwasaki No Hana,JA,AS,36.8085°N 137.0498°E,JP0009,,36.8085,137.0498,LAT_LONG
Japan,Inubo Saki,JA,AS,35.7079°N 140.8686°E,JP0010,,35.7079,140.8686,LAT_LONG
Japan,Okuno Shima,JA,AS,"34.3041847,132.9944043,1112",JP0011,,34.30418,132.9944,LAT_LONG
Japan,Shioya Saki,JA,AS,"36.9950972,140.9831781,2716",JP0012,,36.9951,140.98318,LAT_LONG
Japan,Uno Saki / Funagawa / Hunagawa,JA,AS,"39.858899,139.8197864,369",JP0013,,39.8589,139.81979,LAT_LONG
Kuwait,Ra's al Ard,9K,AS,29.3520°N 48.1008°E,KW0001,,29.352,48.1008,LAT_LONG
Lebanon,Beirut (New),OD,AS,33.9000°N 35.4695°E,LB0001,,33.9,35.4695,LAT_LONG
Lebanon,Jazirat Ramkin / Ramkin Island / Île Ramkine,OD,AS,34.4970°N 35.7607°E,LB0002,,34.497,35.7607,LAT_LONG
Lebanon,Sur / Sour / Tyre,OD,AS,33.2761°N 35.1933°E,LB0003,,33.2761,35.1933,LAT_LONG
Lebanon,Beirut (Old),OD,AS,33.9010°N 35.4744°E,LB0004,,33.901,35.4744,LAT_LONG
Lebanon,Beirut North Pier,OD,AS,33.9034°N 35.5118°E,LB0005,,33.9034,35.5118,LAT_LONG
Saint Lucia,Cap Moule à Chique,J6,NA,14°01'N 61°00'W,LC0001,,14.01667,-61,LAT_LONG
Sri Lanka,Dondra,4P,AS,5°55'N 80°36E,LK0001,,5.91667,80.6,LAT_LONG
Sri Lanka,Barberyn / Beruwala,4P,AS,6.4633°N 79.9683°E,LK0002,,6.4633,79.9683,LAT_LONG
Sri Lanka,Point Pedro / Point Paduru,4P,AS,9.8269°N 80.2497°E,LK0003,,9.8269,80.2497,LAT_LONG
Sri Lanka,Colombo New / Galbokka Point,4P,AS,6.9363°N 79.8408°E,LK0004,,6.9363,79.8408,LAT_LONG
Sri Lanka,Mannar Island / Talaimannar,4P,AS,"9.1077169,79.7311851,453",LK0005,,9.10772,79.73119,LAT_LONG
Sri Lanka,"Urumalai / ""Old Talaimannar""",4P,AS,"9.0937514,79.69812,243",LK0006,,9.09375,79.69812,LAT_LONG
Sri Lanka,Galle / Pointe de Galle,4P,AS,"6.025868,80.2170639,1844",LK0007,,6.02587,80.21706,LAT_LONG
Sri Lanka,Chapel Hill,4P,AS,"8.547796,81.2439744,260",LK0008,,8.5478,81.24397,LAT_LONG
Lithuania,Nida,LY,EU,55°18'N 21°00'E,LT0001,,55.3,21,LAT_LONG
Lithuania,Sventoji,LY,EU,55°18'N 21°01'E,LT0002,,55.3,21.01667,LAT_LONG
Lithuania,Ventes Ragas / Cape Vente,LY,EU,55°20'N 21°11'E,LT0003,,55.33333,21.18333,LAT_LONG
Lithuania,Uostadvaris,LY,EU,55°21'N 21°17'E,LT0004,,55.35,21.28333,LAT_LONG
Lithuania,Klaipe.da Range Rear,LY,EU,55.7277°N 21.0958°E,LT0005,,55.7277,21.0958,LAT_LONG
Latvia,Mikelbaka,YL,EU,57°36'N 21°53'E,LV0001,,57.6,21.88333,LAT_LONG
Latvia,Pape,YL,EU,56°09'N 21°01'E,LV0002,,56.15,21.01667,LAT_LONG
Latvia,Slitere,YL,EU,57.6252°N 22.2934°E,LV0003,,57.6252,22.2934,LAT_LONG
Latvia,Liepaja,YL,EU,56.5167°N 20.9921°E,LV0004,,56.5167,20.9921,LAT_LONG
Latvia,Oviši / Ovišrags / Cape Ovisi,YL,EU,"57.5684445,21.7168925,713",LV0005,,57.56844,21.71689,LAT_LONG
Lativa,Ainaži / Gainash / Hainasc,YL,EU,"57.8662459,24.3607873,517",LV0006,,57.86625,24.36079,LAT_LONG
Latvia,Akmenrags / Stone Cape,YL,EU,"56.8325908,21.0547721,1021",LV0007,,56.83259,21.05477,LAT_LONG
Latvia,Mersrags / Markgafen,YL,EU,"57.3651294,23.1147909,2012",LV0008,,57.36513,23.11479,LAT_LONG
Latvia,Užava / Backofen,YL,EU,"57.2085759,21.4158076,761",LV0009,,57.20858,21.41581,LAT_LONG
Malta,Delimara Point,9H,EU,35.8221°N 14.5587°E,MT0001,,35.8221,14.5587,LAT_LONG
Malta,Ricasoli / Grand Harbour East Breakwater,9H,EU,"35.8990053,14.522254,729",MT0002,,35.89901,14.52225,LAT_LONG
Malta,St. Elmo / Grand Harbour West Breakwater,9H,EU,"35.9025183,14.5247422,645",MT0003,,35.90252,14.52474,LAT_LONG
Mexico,Monte de Cuyo,XA,NA,21°31'N 87°41'W,MX0001,,21.51667,-87.68333,LAT_LONG
Mexico,Dzilám de Bravo,XA,NA,21°22'N 88°55'W,MX0002,,21.36667,-88.91667,LAT_LONG
Mexico,Punta Palmas / El Palmar,XA,NA,21º03'N 90º17'W,MX0003,,21.05,-90.28333,LAT_LONG
Mexico,Punta Campos / Manzanillo,XA,NA,19.0220°N 104.3341°W,MX0004,,19.022,-104.3341,LAT_LONG
Mexico,Isla Arena,XA,NA,20.6239°N 90.4697°W,MX0005,,20.6239,-90.4697,LAT_LONG
Mexico,Celestún,XA,NA,20.8594°N 90.4016°W,MX0006,,20.8594,-90.4016,LAT_LONG
Mexico,Telchac,XA,NA,21.3439ºN 89.2634ºW,MX0007,,78.31667,-132.9,LAT_LONG
Mexico,Sisal,XA,NA,"21.16372,-90.0459947,11296",MX0008,,21.16372,-90.04599,LAT_LONG
Mexico,Isla Aguada / Punta del Tigre / Faro del Tigre,XA,NA,"18.7838026,-91.4933091,661",MX0009,,18.7838,-91.49331,LAT_LONG
Mexico,Progreso / Progreso de Castro,XA,NA,"21.2856933,-89.663515,55",MX0010,,21.28569,-89.66352,LAT_LONG
Mexico,Punta Celeraín,XA,NA,"20.2704674,-86.9673809,6604",MX0011,,20.27047,-86.96738,LAT_LONG
Mexico,Punta Morro,XA,NA,"19.6758392,-90.7059305,389",MX0012,,19.67584,-90.70593,LAT_LONG
Malaysia (West),Tanjung Tuan / Cape Rachado,9M2,AS,2°24'N 101°51'E,MY0001,,2.4,101.85,LAT_LONG
Malaysia (West),Tanjung Gelang,9M2,AS,3°58'N 103°26'E,MY0002,,3.96667,103.43333,LAT_LONG
Malaysia (West),Fort Cornwallis (New) / Fort Point (New) / Penang (New),9M2,AS,5°25'N 100°23'E,MY0003,,5.41667,100.38333,LAT_LONG
Malaysia (West),Fort Cornwallis (Old) / Fort Point (Old) / Penang (Old),9M2,AS,5°25'N 100°23'E,MY0004,,5.41667,100.38333,LAT_LONG
Malaysia (West),Kuala Selangor / Altingsburg / Bukit Melawati,9M2,AS,3°21'N 101°15'E,MY0005,,3.35,101.25,LAT_LONG
Malaysia (West),Bukit Jugra,9M2,AS,2°50'N 101°21'E,MY0006,,2.83333,101.35,LAT_LONG
Malaysia (East),Pulau Gaya,9M6,OC,6°03'N 116°01'E,MY0007,,6.05,116.01667,LAT_LONG
Malaysia (West),Bukit Segenting / Segenting Hill,9M2,AS,01°48'N 102°53'E,MY0008,,1.8,102.88333,LAT_LONG
Malaysia (West),Pulau Sialu / Sungai Batu Pahat,9M2,AS,01°47'N 102°53'E,MY0009,,1.78333,102.88333,LAT_LONG
Malaysia (West),Bukit Puteri / Terengganu,9M2,AS,5°20'N 103°08'E,MY0010,,5.33333,103.13333,LAT_LONG
Malaysia (West),Kuala Kedah / Kudah River,9M2,AS,6.1083°N 100.2870°E,MY0011,,6.1083,100.287,LAT_LONG
Malaysia (East),Pulau Berhala,9M6,OC,0.8614°N 104.4024°E,MY0012,,0.8614,104.4024,LAT_LONG
Malaysia (East),Batu Tinagat (Old) / Kuhara (Old),9M6,OC,4.2258°N 117.9810°E,MY0013,,4.2258,117.981,LAT_LONG
Malaysia (East),Miri / Tanjung Lobang,9M6,OC,4.3614°N 113.9627°E,MY0014,,4.3614,113.9627,LAT_LONG
Malaysia (West),One Fathom Bank (New) / Permatang Sedepa (New),9M2,AS,2.8842°N 100.9856°E,MY0015,,2.8842,100.9856,LAT_LONG
Malaysia (West),One Fathom Bank (Old) / Permatang Sedepa (Old),9M2,AS,2.8842°N 100.9856°E,MY0016,,2.8842,100.9856,LAT_LONG
Malaysia (West),Pulau Undan,9M2,AS,2.0480°N 102.3340°E,MY0017,,2.048,102.334,LAT_LONG
Malaysia (West),Malacca / St Pauls' Church,9M2,AS,2.1926°N 102.2494°E,MY0018,,2.1926,102.2494,LAT_LONG
Malaysia (West),Mukah Head,9M2,OC,5.4728°N 100.1808°E,MY0019,,5.4728,100.1808,LAT_LONG
Malaysia (East),Batu Tinagat (New) / Kuhara (New),9M6,OC,"4.2257422,117.98121,565",MY0020,,4.22574,117.98121,LAT_LONG
Malaysia (West),Pulau Angsa,9M2,AS,"3.1857609,101.2172181,751",MY0021,,3.18576,101.21722,LAT_LONG
Malaysia (East),Tanjung Datu,9M6,OC,"2.0771516,109.6457626,3729",MY0022,,2.07715,109.64576,LAT_LONG
Malaysia (East),Baram Tanjung / Baram,9M5,OC,"4.5947127,113.9776014,1095",MY023,,4.59471,113.9776,LAT_LONG
Namibia,Swakopmund,V5,AF,22°41'S 14°32'E,NA0001,,-22.68333,14.53333,LAT_LONG
Namibia,Shark Island,V5,AF,26.6357°S 15.1526°E,NA0002,,-26.6357,15.1526,LAT_LONG
Namibia,Pelican Point,V5,AF,22.892109°S 14.43537°E,NA0003,,-22.89211,14.43537,LAT_LONG
New Caledonia,Amédée,FK,OC,22.4773°S 166.4681°E,NC0001,,-22.4773,166.4681,LAT_LONG
"Netherlands, The",West Schouwen / Haamstede / Westerlicht,PA,EU,51°42'N 3°41'E,NL0001,,51.7,3.68333,LAT_LONG
"Netherlands, The",Goedereede Tower,PA,EU,51°50'N 3°59'E,NL0002,,51.83333,3.98333,LAT_LONG
"Netherlands, The",Hoek van Holland High,PA,EU,52°59'N 4°07'E,NL0003,,52.98333,4.11667,LAT_LONG
"Netherlands, The",Hoek van Holland Low,PA,EU,52°59'N 4°08'E,NL0004,,52.98333,4.13333,LAT_LONG
"Netherlands, The",IJmuiden Lage (Low)/ IJmuiden Range Front,PA,EU,52°28'N 4°35'E,NL0005,,52.46667,4.58333,LAT_LONG
"Netherlands, The",Lightship 10 Texel,PA,EU,,NL0006,,,,
"Netherlands, The",Nieuwe Sluis,PA,EU,51°24'N 3°31'E,NL0007,,51.4,3.51667,LAT_LONG
"Netherlands, The",Nieuwendijk Rear,PA,EU,,NL0008,,,,
"Netherlands, The",Noordwijk aan Zee,PA,EU,52°15'N 4°26'E,NL0009,,52.25,4.43333,LAT_LONG
"Netherlands, The",Old Kraggenburg,PA,EU,,NL0010,,,,
"Netherlands, The",Stavoren High,PA,EU,51°42'N 3°41'E,NL0011,,51.7,3.68333,LAT_LONG
"Netherlands, The",Brielle / Stenen Baken,PA,EU,51°54'N 4°04'E,NL0012,,51.9,4.06667,LAT_LONG
"Netherlands, The",Urk,PA,EU,52°39'N 5°35'E,NL0013,,52.65,5.58333,LAT_LONG
"Netherlands, The",Egmond aan Zee (van Speijk Memorial),PA,EU,52°37'N 4°37'E,NL0014,,52.61667,4.61667,LAT_LONG
"Netherlands, The",Vlieland,PA,EU,53°18'N 5°03'E,NL0015,,53.3,5.05,LAT_LONG
"Netherlands, The",Westhoofd,PA,EU,51°49'N 3°52'E,NL0016,,51.81667,3.86667,LAT_LONG
"Netherlands, The",Westkapelle High,PA,EU,51°32'N 3°27'E,NL0017,,51.53333,3.45,LAT_LONG
"Netherlands, The",Westkapelle Low,PA,EU,51°32'N 3°27'E,NL0018,,51.53333,3.45,LAT_LONG
"Netherlands, The",Willemstad,PA,EU,51°42'N 4°26'E,NL0019,,51.7,4.43333,LAT_LONG
"Netherlands, The",Hoek van 't IJ,PA,EU,52°22'N 5°01'E,NL0020,,52.36667,5.01667,LAT_LONG
"Netherlands, The",Maasvlakte,PA,EU,51°58'N 4°01'E,NL0021,,51.96667,4.01667,LAT_LONG
"Netherlands, The",Scheveningen,PA,EU,52°06'N 4°16'E,NL0022,,52.1,4.26667,LAT_LONG
"Netherlands, The",Scheveningen N.E. Tower,PA,EU,52°06'N 4°15'E,NL0023,,52.1,4.25,LAT_LONG
"Netherlands, The",Scheveningen Promenade Pier,PA,EU,52°07'N 4°17'E,NL0024,,52.11667,4.28333,LAT_LONG
"Netherlands, The",Scheveningen S.W. Tower,PA,EU,52°06'N 4°15'E,NL0025,,52.1,4.25,LAT_LONG
"Netherlands, The",Blokzijl,PA,EU,52°53'N 5°56'E,NL0026,,52.88333,5.93333,LAT_LONG
"Netherlands, The",Schiermonnikoog,PA,EU,53°29'N 6°09'E,NL0027,,53.48333,6.15,LAT_LONG
"Netherlands, The",Schiermonnikoog South,PA,EU,,NL0028,,,,
"Netherlands, The",Schokland (Replica),PA,EU,52°39'N 5°47'E,NL0029,,52.65,5.78333,LAT_LONG
"Netherlands, The",Katwijk,PA,EU,52°12'N 4°23'E,NL0030,,52.2,4.38333,LAT_LONG
"Netherlands, The",Marken / Paard van Marken,PA,EU,52°27'N 5°08'E,NL0031,,52.45,5.13333,LAT_LONG
"Netherlands, The",Ameland / Bornrif,PA,EU,53°27'N 5°38'E,NL0032,,53.45,5.63333,LAT_LONG
"Netherlands, The",Calandkanaal High / Europoort Range Rear,PA,EU,51.9574°N 4.1523°E,NL0033,,51.9574,4.1523,LAT_LONG
"Netherlands, The",Calandkanaal Low / Europoort Range Front,PA,EU,51.9595°N 4.1451°E,NL0034,,51.9595,4.1451,LAT_LONG
"Netherlands, The",De Ven,PA,EU,52.7420°N 5.2823°E,NL0035,,52.742,5.2823,LAT_LONG
